Order_ID,Customer_ID,Order_Date,Region,City,Sales_Channel,Customer_Segment,Age,Category,Subcategory,Quantity,Unit_Price,Total_Sales,Cost,Profit,Payment_Method,Satisfaction,Delivery_Date
ORD-9234-007213,CUST_00800,2023-10-27,South,Chennai,Online,Consumer,36.0,Beauty,Personal Care,3.0,6506.43,19519.29,15392.63,2174.72,Credit Card,3.1,2023-10-28
ORD-3311-001290,CUST_01083,2022-05-31,North,Chandigarh,Marketplace,Small Business,48.0,Furniture,Chairs,1.0,30506.37,30506.37,20486.68,6969.05,UPI,3.7,2022-06-03
ORD-6603-004582,CUST_00631,2023-04-03,South,Chennai,Marketplace,Consumer,5.0,Office Supplies,Pens,4.0,412.61,1650.44,1076.07,326.81,UPI,2.5,2023-04-06
ORD-8387-006366,CUST_00521,2023-10-17,East,Guwahati,Online,Consumer,51.0,Beauty,Personal Care,4.0,5423.89,21695.56,10480.48,11215.07,Wallet,3.3,2023-10-21
ORD-11061-009040,CUST_00996,2024-01-13,South,Hyderabad,Online,Corporate,34.0,Beauty,Skincare,2.0,7729.91,15459.82,8079.93,7379.9,Debit Card,2.9,2024-01-17
ORD-10096-008075,CUST_00109,2024-12-05,Central,Bhopal,Online,Consumer,35.0,Sports,Outdoor,3.0,15892.41,47677.23,26473.72,14051.93,UPI,4.9,2024-12-09
ORD-8980-006959,CUST_00901,2022-07-09,West,Mumbai,Phone,Consumer,22.0,Grocery,Staples,8.0,2433.42,19467.36,14060.68,5406.71,UPI,4.5,2022-07-13
ORD-6128-004107,CUST_00262,2024-09-18,Central,Indore,Marketplace,Consumer,32.0,Home Appliances,Cooling,3.0,22531.0,67593.0,35252.22,15442.53,Wallet,4.2,2024-09-21
ORD-6148-004127,CUST_00351,2025-04-17,West,Ahmedabad,Marketplace,,43.0,Grocery,Snacks,3.0,1830.4,5491.2,2244.34,2423.17,Debit Card,3.1,2025-04-22
ORD-10332-008311,CUST_00687,2024-07-17,East,Kolkata,ONLINE,Consumer,40.0,Furniture,Desks,3.0,41227.74,123683.22,74292.24,43206.83,Credit Card,3.6,2024-07-19
ORD-5988-003967,CUST_00754,2022-09-16,South,Hyderabad,Marketplace,Consumer,33.0,Home Appliances,Small Appliances,1.0,49303.42,49303.42,35462.03,11376.22,,3.8,2022-09-26
ORD-3901-001880,CUST_00826,2025-05-09,East,Guwahati,Marketplace,Corporate,15.0,Beauty,Cosmetics,1.0,2609.16,2609.16,1575.67,381.21,Wallet,2.9,2025-05-12
ORD-10618-008597,CUST_00944,2022-04-19,East,Guwahati,Online,Consumer,35.0,Clothing,Kids,3.0,8811.5,26434.5,21560.55,3552.23,UPI,3.1,2022-04-24
ORD-11426-009405,CUST_00664,2023-07-09,North,Jaipur,Phone,Consumer,24.0,Sports,Outdoor,5.0,15724.24,78621.2,66658.85,11962.35,UPI,4.4,2023-07-11
ORD-7882-005861,CUST_00927,2023-05-20,East,Kolkata,Online,Consumer,17.0,Grocery,Staples,2.0,964.7,1929.4,1051.27,781.66,UPI,4.6,2023-05-30
ORD-5609-003588,CUST_00432,2024-07-12,West,Mumbai,Online,Small Business,25.0,Furniture,Storage,2.0,19488.99,38977.98,28033.14,10944.85,Credit Card,4.5,2024-07-19
ORD-9587-007566,CUST_00653,2024-01-06,Central,Bhopal,Store,Small Business,30.0,Furniture,Desks,1.0,20930.58,20930.58,13888.53,7042.04,UPI,0,2024-01-07
ORD-5887-003866,CUST_00306,2025-06-09,South,Hyderabad,Marketplace,Consumer,32.0,Electronics,Audio,1.0,2559.09,2559.09,1683.03,620.16,Credit Card,3.5,2025-06-14
ORD-10089-008068,CUST_00520,2025-03-18,South,Chennai,Online,Consumer,25.0,Sports,Fitness,6.0,587.89,3527.34,1908.42,1266.16,Net Banking,3.3,2025-03-23
ORD-6153-004132,CUST_01064,2023-01-24,South,Bengaluru,Online,Small Business,16.0,Beauty,Cosmetics,10.0,,74034.92,56800.53,17234.39,Wallet,3.9,2023-01-25
ORD-3058-001037,CUST_00752,2025-03-14,South,Bengaluru,Online,Small Business,37.0,Electronics,Accessories,3.0,59456.21,178368.63,142559.21,26890.99,Net Banking,3.4,
ORD-2658-000637,CUST_00422,2024-05-09,East,Bhubaneswar,Store,Corporate,36.0,Sports,Fitness,3.0,8336.41,25009.23,15797.69,4209.69,Debit Card,3.7,2024-05-13
ORD-9059-007038,CUST_00142,2025-01-28,East,Bhubaneswar,Online,Consumer,45.0,Beauty,Cosmetics,1.0,5991.14,5991.14,3466.08,1326.83,Credit Card,3.8,2025-02-07
ORD-6156-004135,CUST_00689,2025-05-10,East,Bhubaneswar,Online,Consumer,41.0,Beauty,Skincare,12.0,2308.7,27704.4,13107.62,10441.11,Credit Card,4.4,2025-05-14
ORD-7506-005485,CUST_00332,2022-04-20,West,Pune,Online,Consumer,15.0,electronics,Cleaning,4.0,718.93,2875.72,2218.72,369.44,Cash,3.5,2022-04-22
ORD-3105-001084,CUST_00912,2022-07-29,Central,Bhopal,Store,Consumer,31.0,Sports,Team Sports,2.0,3108.59,6217.18,4180.14,1415.33,Credit Card,4.8,2022-08-01
ORD-2883-000862,CUST_00217,2025-01-29,East,Bhubaneswar,Store,Consumer,37.0,Clothing,Kids,3.0,5402.57,16207.71,11223.88,4173.44,Net Banking,4.7,2025-02-01
ORD-7234-005213,CUST_01196,2022-11-15,South,Bengaluru,Online,Consumer,40.0,Grocery,Staples,1.0,1996.3,1996.3,1615.4,380.9,,2.5,2022-11-19
ORD-2925-000904,CUST_00373,2023-03-10,East,Bhubaneswar,Online,small_business,32.0,Electronics,Audio,2.0,26533.66,53067.32,33641.25,11465.97,Debit Card,3.4,2023-03-13
ORD-2213-000192,CUST_00518,2024-10-22,Central,Indore,Marketplace,Small Business,39.0,Electronics,Audio,4.0,,275039.94,134464.89,140575.05,Net Banking,3.0,2024-10-25
ORD-2131-000110,CUST_01134,2023-11-20,North,Chandigarh,Online,Consumer,45.0,Grocery,Beverages,3.0,1428.43,4285.29,2573.93,1711.36,Wallet,5.0,2023-11-30
ORD-6477-004456,CUST_00098,2024-08-07,North,Jaipur,Online,,29.0,Electronics,Accessories,1.0,4054.74,4054.74,2711.2,1140.8,Cash,3.9,2024-08-10
ORD-3964-001943,CUST_00030,2023-06-25,West,Ahmedabad,Marketplace,Consumer,30.0,Electronics,Accessories,10.0,39246.33,392463.3,214234.25,138982.75,UPI,3.2,2023-06-28
ORD-7453-005432,CUST_00802,2023-08-20,North,Delhi,Online,Consumer,34.0,Beauty,Cosmetics,1.0,4634.11,4634.11,3522.07,1112.04,UPI,1.6,2023-08-22
ORD-6353-004332,CUST_00101,2023-06-26,North,Jaipur,Marketplace,Small Business,44.0,Electronics,Audio,1.0,82630.69,82630.69,41460.12,32907.5,Wallet,4.9,2023-06-29
ORD-10665-008644,CUST_00157,2023-12-20,South,Chennai,Marketplace,Corporate,35.0,Furniture,Desks,4.0,26712.82,106851.28,51833.9,22961.99,Debit Card,3.2,2023-12-30
ORD-4062-002041,CUST_00369,2023-02-21,Central,Bhopal,Marketplace,Small Business,40.0,Office Supplies,Pens,3.0,1551.86,4655.58,3582.8,607.23,Debit Card,4.1,2023-03-03
ORD-9546-007525,CUST_00269,2023-02-14,South,Hyderabad,Online,Consumer,43.0,Office Supplies,Binders,8.0,197.01,1576.08,1220.41,355.65,Credit Card,4.1,2023-02-16
ORD-10005-007984,CUST_00855,2023-03-04,South,Bengaluru,Store,Corporate,51.0,Clothing,Women,3.0,3899.36,11698.08,8238.22,1705.16,UPI,3.0,2023-03-07
ORD-10324-008303,CUST_00876,2022-07-19,West,Ahmedabad,Store,Consumer,56.0,Grocery,Beverages,2.0,2189.9,4379.8,2863.0,859.82,Credit Card,4.0,2022-07-24
ORD-6681-004660,CUST_00424,2023-05-27,West,Pune,Online,Consumer,29.0,Office Supplies,Binders,5.0,1321.41,6607.05,4241.41,1374.56,Credit Card,3.4,2023-05-31
ORD-8609-006588,CUST_00403,2023-01-20,North,Jaipur,,Corporate,39.0,Grocery,Staples,1.0,265.57,265.57,191.5,74.07,Credit Card,3.6,2023-01-24
ORD-4797-002776,CUST_00342,2024-01-13,East,Kolkata,Online,Consumer,46.0,Beauty,Skincare,2.0,6525.91,13051.82,9261.57,3790.26,Wallet,5.0,2024-01-15
ORD-6167-004146,CUST_00414,2025-03-31,West,Mumbai,Marketplace,Corporate,42.0,Furniture,Storage,3.0,6709.56,20128.68,12681.02,5434.79,UPI,3.9,2025-04-02
ORD-4345-002324,CUST_00132,2024-09-04,South,Hyderabad,Marketplace,Consumer,45.0,Office Supplies,Paper,4.0,1990.78,7963.12,5146.66,2816.48,Credit Card,3.3,2024-09-06
ORD-2784-000763,CUST_01133,2022-01-17,South,Chennai,Marketplace,Small Business,35.0,Office Supplies,Paper,8.0,1124.79,8998.32,6719.5,2278.83,Debit Card,5.0,2022-01-20
ORD-4639-002618,CUST_00802,2022-04-06,South,Chennai,Store,Consumer,28.0,office supplies,Staples,3.0,876.29,2628.87,1583.93,1044.95,Cash,-3.2,2022-04-09
ORD-4433-002412,CUST_00273,2024-02-17,North,Chandigarh,Store,Consumer,51.0,Grocery,Beverages,1.0,2392.57,2392.57,1209.63,1063.3,UPI,4.6,2024-02-21
ORD-3116-001095,CUST_00859,2024-09-13,South,Bengaluru,Marketplace,Consumer,22.0,Electronics,Phones,6.0,43634.6,261807.6,140644.41,68801.65,Credit Card,4.6,2024-09-16
ORD-8925-006904,CUST_00296,2023-02-07,West,Mumbai,,Consumer,31.0,Home Appliances,Kitchen,3.0,37378.77,112136.31,60537.4,45992.11,Debit Card,3.4,2023-02-12
ORD-9257-007236,CUST_00094,2024-10-20,East,Guwahati,Store,Consumer,14.0,Office Supplies,Organizers,2.0,1872.94,3745.88,2432.32,751.68,Credit Card,5.0,2024-10-23
ORD-7783-005762,CUST_00848,2023-01-02,Central,Nagpur,Online,Small Business,30.0,Home Appliances,Kitchen,2.0,14495.34,28990.68,18564.09,8977.05,Cash,4.3,2023-01-07
ORD-5157-003136,CUST_01023,2025-06-11,West,Mumbai,Online,Corporate,29.0,Sports,Outdoor,1.0,609.97,609.97,434.96,175.01,Wallet,3.8,2025-06-14
ORD-7862-005841,CUST_01066,2024-02-21,South,Bengaluru,Marketplace,Small Business,41.0,Office Supplies,Organizers,1.0,517.2,517.2,254.9,184.72,UPI,3.9,2024-02-25
ORD-7062-005041,CUST_00825,2022-12-23,West,Ahmedabad,Store,Consumer,30.0,Electronics,,2.0,56515.76,113031.52,82870.83,30160.69,Credit Card,4.1,2022-12-26
ORD-5827-003806,CUST_00203,2025-05-05,Central,Nagpur,Marketplace,Consumer,36.0,Electronics,Accessories,8.0,64241.27,513930.16,262154.76,174685.85,Credit Card,3.7,2025-05-15
ORD-2906-000885,CUST_00315,2025-01-08,West,Pune,Online,Corporate,34.0,Grocery,Staples,6.0,1898.48,11390.88,6642.45,4748.44,Net Banking,3.7,2025-01-10
ORD-4676-002655,CUST_00035,2022-09-17,West,Pune,Marketplace,Small Business,48.0,Office Supplies,Paper,2.0,1785.93,3571.86,2502.55,712.12,Credit Card,3.3,2022-09-18
ORD-9198-007177,CUST_00412,2022-10-29,Central,Bhopal,Store,Consumer,27.0,Office Supplies,Pens,12.0,2207.34,26488.08,10882.07,7659.62,Net Banking,4.7,2022-10-31
ORD-11191-009170,CUST_00797,2022-05-21,South,Hyderabad,Online,Small Business,20.0,Furniture,Chairs,1.0,41793.78,41793.78,29051.72,10652.37,Credit Card,3.3,2022-05-31
ORD-10158-008137,CUST_01044,2024-11-07,South,Bengaluru,Online,Consumer,17.0,Sports,Outdoor,4.0,24455.27,97821.08,61315.61,36505.45,Net Banking,2.1,2024-11-10
ORD-10460-008439,CUST_00204,2022-08-17,West,Ahmedabad,Marketplace,Small Business,30.0,Clothing,Kids,3.0,6309.16,18927.48,13388.84,4592.28,Wallet,3.4,2022-08-27
ORD-9843-007822,CUST_00968,2024-05-22,South,Chennai,Online,Small Business,31.0,Furniture,Desks,3.0,36568.06,109704.18,85738.82,12994.94,Wallet,4.3,2024-05-26
ORD-7856-005835,CUST_00487,2024-08-16,West,Pune,Phone,Consumer,42.0,Office Supplies,Organizers,1.0,281.58,281.58,212.79,40.63,Debit Card,3.4,2024-08-21
ORD-9552-007531,CUST_00222,2022-04-14,North,Delhi,Store,Consumer,40.0,Grocery,Snacks,12.0,1520.73,18248.76,14851.52,3397.23,Net Banking,4.3,2022-04-16
ORD-7214-005193,CUST_01087,2023-01-28,West,Ahmedabad,Store,Consumer,47.0,Clothing,Men,4.0,956.86,3827.44,1816.54,862.67,Cash,4.2,2023-01-31
ORD-11816-009795,CUST_00873,2025-06-25,East,Bhubaneswar,Online,Corporate,37.0,Beauty,Haircare,12.0,3863.28,46359.36,30229.13,16130.19,UPI,4.6,2025-06-27
ORD-4224-002203,CUST_00066,2024-10-12,East,Bhubaneswar,Store,Consumer,64.0,Electronics,Phones,1.0,8470.45,8470.45,6270.73,2199.73,UPI,4.6,2024-10-17
ORD-9454-007433,CUST_00233,2024-04-05,North,Jaipur,Online,Consumer,27.0,Furniture,,1.0,33109.64,33109.64,22783.4,3704.32,Net Banking,4.3,2024-04-08
ORD-8559-006538,CUST_00249,2025-04-15,Central,Nagpur,Online,Corporate,47.0,Beauty,Cosmetics,2.0,6142.66,12285.32,8268.17,2788.61,Wallet,4.2,2025-04-19
ORD-3284-001263,CUST_00047,2022-07-12,South,Hyderabad,Online,Consumer,33.0,Grocery,Staples,12.0,1241.88,14902.56,5754.64,6167.38,Credit Card,4.7,2022-07-26
ORD-7803-005782,CUST_00675,2023-08-18,South,Hyderabad,Online,Small Business,26.0,Grocery,Staples,2.0,671.67,1343.34,661.51,681.82,Wallet,3.4,2023-08-20
ORD-2997-000976,CUST_01198,2023-07-22,South,Bengaluru,Online,Small Business,52.0,Grocery,Staples,5.0,1656.0,8280.0,5699.44,2580.54,UPI,4.7,2023-07-25
ORD-11469-009448,CUST_00779,2022-05-28,West,Pune,Marketplace,Consumer,32.0,Office Supplies,Organizers,4.0,961.92,3847.68,2802.92,1044.77,Wallet,2.5,2022-05-30
ORD-6947-004926,CUST_00726,2024-01-14,South,Bengaluru,Marketplace,Corporate,29.0,Electronics,Audio,2.0,17066.4,34132.8,20937.7,13195.11,Credit Card,3.2,2024-01-16
ORD-2963-000942,CUST_00763,2023-03-25,East,Guwahati,Store,Consumer,65.0,Clothing,Men,2.0,1780.07,3560.14,3077.36,482.78,Debit Card,4.1,2023-03-29
ORD-7285-005264,CUST_00738,2025-04-21,North,Jaipur,Phone,Consumer,25.0,Electronics,Accessories,2.0,70103.33,140206.66,102003.59,38203.08,Debit Card,4.0,2025-04-23
ORD-6745-004724,CUST_00526,2023-01-08,South,Bengaluru,Marketplace,Consumer,41.0,Grocery,Packaged Food,5.0,292.09,1460.45,832.73,627.7,Debit Card,4.8,2023-01-10
ORD-4409-002388,CUST_00735,2025-01-18,West,Mumbai,Online,Corporate,50.0,Office Supplies,Paper,1.0,1252.2,1252.2,833.24,356.35,Debit Card,4.5,2025-01-22
ORD-11858-009837,CUST_01114,2024-12-27,Central,Bhopal,Store,Consumer,34.0,Office Supplies,Paper,6.0,645.17,3871.02,2066.88,1029.96,UPI,5.0,2025-01-03
ORD-7043-005022,CUST_00882,2022-09-13,East,Kolkata,Online,Corporate,21.0,Sports,Team Sports,2.0,18637.27,37274.54,17490.51,12329.13,Wallet,2.3,2022-09-17
ORD-6413-004392,CUST_00300,2023-09-18,East,Kolkata,Store,Consumer,24.0,Furniture,Chairs,2.0,31825.99,63651.98,41927.63,21724.34,Cash,3.8,2023-09-21
ORD-7170-005149,CUST_00654,2023-12-28,West,Mumbai,Online,Consumer,39.0,Electronics,Phones,1.0,85331.25,85331.25,46852.35,29945.78,Credit Card,2.9,2024-01-01
ORD-5243-003222,CUST_00609,2023-04-21,North,Jaipur,Online,Corporate,35.0,Beauty,Cosmetics,5.0,955.31,4776.55,2486.0,857.6,Credit Card,4.3,2023-04-24
ORD-5904-003883,CUST_00671,2024-08-17,Central,Indore,Marketplace,Small Business,54.0,Home Appliances,Cooling,5.0,31108.0,155540.0,133510.46,22029.56,UPI,4.0,2024-08-19
ORD-11567-009546,CUST_00696,2023-01-12,North,,Marketplace,Corporate,61.0,Grocery,Snacks,2.0,931.24,1862.48,1193.62,668.86,Credit Card,3.3,2023-01-14
ORD-8826-006805,CUST_00295,2024-08-31,,Kolkata,Online,Small Business,37.0,Furniture,Chairs,4.0,31997.51,127990.04,112263.56,15726.49,Credit Card,5.0,2024-09-01
ORD-8195-006174,CUST_00824,2024-04-03,Central,Indore,Online,Small Business,25.0,Clothing,Footwear,1.0,4675.57,4675.57,2331.92,1876.1,Credit Card,4.4,2024-04-05
ORD-4811-002790,CUST_00351,2024-09-26,Central,Bhopal,Store,Corporate,25.0,Furniture,Chairs,4.0,44899.43,179597.72,94863.07,84734.65,,4.1,2024-10-01
ORD-2966-000945,CUST_00112,2023-08-31,South,Bengaluru,Store,CORPORATE,25.0,Electronics,Laptops,10.0,24575.34,245753.4,191894.89,41570.8,UPI,4.0,2023-09-05
ORD-11033-009012,CUST_01121,2022-09-17,South,Chennai,Store,Small Business,44.0,Electronics,Phones,12.0,25901.16,310813.92,172608.17,122665.0,Net Banking,3.4,2022-09-20
ORD-3879-001858,CUST_00129,2022-12-20,East,Bhubaneswar,Online,Corporate,50.0,Office Supplies,Binders,12.0,2287.28,27447.36,11201.21,12129.01,Debit Card,2.3,2022-12-22
ORD-10793-008772,CUST_00577,2024-12-17,South,Chennai,Online,Small Business,35.0,Electronics,Accessories,5.0,86726.73,433633.65,284361.92,127590.07,Net Banking,4.6,2024-12-21
ORD-6130-004109,CUST_00715,2023-07-17,Central,Bhopal,Phone,Small Business,,Clothing,Men,3.0,2188.4,6565.2,2543.67,2708.48,UPI,3.0,2023-07-24
ORD-7235-005214,CUST_00685,2024-08-12,West,Mumbai,Phone,Small Business,40.0,Electronics,Phones,4.0,35197.08,140788.32,77733.71,63054.62,Net Banking,3.7,2024-08-16
ORD-10636-008615,CUST_00534,2023-05-15,South,Hyderabad,Online,Consumer,65.0,Grocery,Packaged Food,2.0,1370.31,2740.62,1784.2,682.36,Cash,3.5,2023-05-18
ORD-5277-003256,CUST_00270,2022-09-24,North,Jaipur,Online,Consumer,50.0,Sports,Fitness,2.0,5679.57,11359.14,6356.79,3866.43,Credit Card,4.1,2022-09-26
ORD-4712-002691,CUST_00358,2023-03-14,East,,Online,Consumer,47.0,Electronics,Phones,3.0,49464.57,148393.71,78128.86,62845.17,Credit Card,3.4,2023-03-17
ORD-9572-007551,CUST_00846,2022-10-20,Central,Bhopal,Online,Consumer,35.0,Grocery,Beverages,3.0,448.01,1344.03,851.35,425.48,,2.8,2022-10-22
ORD-9000-006979,CUST_00733,2023-07-09,West,Ahmedabad,Online,Consumer,44.0,Furniture,Desks,8.0,40155.38,321243.04,171847.14,149395.91,Wallet,3.5,2023-07-12
ORD-3341-001320,CUST_01075,2022-04-13,North,Delhi,Marketplace,Consumer,33.0,Beauty,Cosmetics,10.0,1676.82,16768.2,8829.37,3746.76,Wallet,4.3,2022-04-17
ORD-9492-007471,CUST_00814,2025-05-22,Central,Nagpur,Store,Consumer,49.0,Office Supplies,Pens,1.0,1069.72,1069.72,601.93,467.79,UPI,2.7,2025-05-25
ORD-12011-009990,CUST_01107,2025-02-22,,Nagpur,Online,Consumer,30.0,,Cosmetics,2.0,5337.19,10674.38,4125.9,4413.6,Net Banking,4.4,2025-02-25
ORD-7184-005163,CUST_00116,2022-07-12,South,Hyderabad,Online,Corporate,27.0,Office Supplies,Organizers,4.0,883.36,3533.44,3066.01,467.42,Debit Card,4.5,2022-07-15
ORD-8009-005988,CUST_01099,2022-09-12,Central,Bhopal,Online,Corporate,21.0,Furniture,Tables,1.0,34166.79,34166.79,16604.23,9020.86,Debit Card,3.2,2022-09-15
ORD-8997-006976,CUST_00564,2025-05-07,East,Bhubaneswar,Marketplace,Corporate,35.0,Office Supplies,Binders,2.0,278.89,557.78,342.69,215.09,Wallet,2.8,2025-05-21
ORD-8142-006121,CUST_00790,2025-04-21,North,Delhi,Online,Corporate,54.0,Office Supplies,Paper,3.0,1112.5,3337.5,2459.09,878.41,UPI,4.2,2025-04-28
ORD-9528-007507,CUST_00214,2023-02-09,South,Chennai,Online,Small Business,44.0,Home Appliances,Small Appliances,2.0,9965.85,19931.7,11546.08,8385.61,UPI,4.0,2023-02-13
ORD-5497-003476,CUST_00955,2022-09-07,Central,Indore,Phone,Consumer,31.0,Electronics,Laptops,4.0,28046.09,112184.36,73021.23,39163.14,Credit Card,4.0,2022-09-12
ORD-5527-003506,CUST_00138,2023-12-25,West,Ahmedabad,Online,Consumer,41.0,Furniture,Storage,1.0,20955.12,20955.12,11951.14,3765.2,Credit Card,3.9,2023-12-27
ORD-6771-004750,CUST_01059,2022-05-10,Central,Nagpur,Online,Consumer,17.0,Office Supplies,Organizers,2.0,1379.37,2758.74,1533.8,535.26,,3.7,2022-05-13
ORD-4499-002478,CUST_00883,2023-04-12,West,Mumbai,Online,Small Business,36.0,Electronics,Audio,4.0,10579.29,42317.16,27398.0,8571.58,,3.0,2023-04-15
ORD-8807-006786,CUST_00490,2023-10-26,Central,Bhopal,Store,Consumer,38.0,Grocery,Snacks,4.0,707.66,2830.64,1794.66,469.86,UPI,3.8,2023-10-29
ORD-8816-006795,CUST_00319,2023-11-26,East,Bhubaneswar,Online,Corporate,27.0,Beauty,Haircare,1.0,1941.82,1941.82,1519.33,422.48,Credit Card,3.1,2023-12-01
ORD-9560-007539,CUST_01079,2024-08-15,South ,Bengaluru,Marketplace,Small Business,46.0,Electronics,Phones,4.0,44364.3,177457.2,124450.35,53006.84,Credit Card,4.5,2024-08-18
ORD-9803-007782,CUST_00586,2024-08-09,North,Jaipur,Store,Consumer,31.0,Electronics,Laptops,1.0,29975.59,29975.59,18488.62,6990.63,UPI,4.8,2024-08-13
ORD-11989-009968,CUST_00818,2023-11-26,North,Jaipur,Marketplace,Corporate,57.0,Clothing,Men,6.0,5588.73,33532.38,18814.1,13041.68,Cash,4.8,2023-11-30
ORD-11994-009973,CUST_01137,2022-01-16,Central,Nagpur,Online,Small Business,38.0,Clothing,,3.0,11139.09,33417.27,27159.23,6258.04,NetBanking,4.1,2022-01-21
ORD-8961-006940,CUST_00066,2025-01-24,South,Chennai,Marketplace,Consumer ,15.0,Office Supplies,Organizers,4.0,695.06,2780.24,2359.46,420.79,UPI,3.4,2025-01-31
ORD-3896-001875,CUST_01032,2024-11-14,West,Mumbai,Marketplace,Consumer,27.0,Beauty,Cosmetics,1.0,1590.14,1590.14,988.04,602.1,Wallet,3.2,2024-11-19
ORD-10639-008618,CUST_00044,2022-05-18,North,,E Commerce,Consumer,32.0,Beauty,Personal Care,,7034.98,5276.24,4467.89,808.34,Debit Card,5.0,2022-05-19
ORD-7436-005415,CUST_00168,2024-08-11,North,Jaipur,Marketplace,,47.0,Sports,Team Sports,1.0,12635.17,12635.17,5321.24,3523.38,UPI,3.8,2024-08-14
ORD-9710-007689,CUST_00433,2022-01-05,South,Bengaluru,Phone,Small Business,35.0,Clothing,Women,2.0,2480.91,4961.82,2154.76,2062.79,Debit Card,3.1,2022-01-08
ORD-7118-005097,CUST_00340,2022-12-23,Central,Indore,Marketplace,Small Business,16.0,Sports,Fitness,2.0,22704.07,45408.14,23489.92,19647.82,Wallet,2.4,2022-12-27
ORD-4926-002905,CUST_00912,2022-10-28,East,Kolkata,Store ,Consumer,25.0,Office Supplies,Pens,1.0,773.85,773.85,288.11,292.27,UPI,3.1,2022-10-30
ORD-2592-000571,CUST_01170,2023-01-10,East,Kolkata,Store,Consumer,39.0,Grocery,Staples,3.0,1528.2,4584.6,3899.19,685.4,UPI,2.8,2023-01-14
ORD-3470-001449,CUST_00414,2024-04-12,Central,Indore,Online,Consumer,25.0,Office Supplies,Binders,2.0,1485.54,2971.08,1601.87,1369.22,Debit Card,3.7,2024-04-15
ORD-8148-006127,CUST_00677,,East,Guwahati,Online,,62.0,Clothing,Men,1.0,10659.2,10659.2,7897.52,1695.76,Debit Card,2.8,2022-03-11
ORD-9393-007372,CUST_00729,2024-06-22,West,Ahmedabad,Online,Consumer,50.0,Furniture,Tables,4.0,17628.85,70515.4,48990.33,21525.09,Credit Card,3.7,2024-06-25
ORD-8543-006522,CUST_00200,2024-07-20,north,Chennai,Online,Consumer,12.0,Office Supplies,Binders,8.0,2416.63,19333.04,15799.23,2567.17,Net Banking,5.0,2024-07-23
ORD-9028-007007,CUST_00796,2022-12-07,,Bhubaneswar,Online,Consumer ,53.0,Grocery,Packaged Food,3.0,1193.64,3580.92,2582.96,997.97,Cash,3.8,2022-12-11
ORD-8729-006708,CUST_01037,2024-06-04,East,Bhubaneswar,Phone,Consumer,57.0,Electronics,Laptops,6.0,2516.76,15100.56,9987.85,3602.68,Cash,3.0,2024-06-06
ORD-5248-003227,CUST_00779,2024-01-25,South,Chennai,Store,Consumer,38.0,Home Appliances,Cooling,1.0,31101.36,31101.36,18462.93,12638.43,Net Banking,3.0,2024-01-28
ORD-11874-009853,CUST_00613,2022-10-19,North,Jaipur,Online,Consumer,22.0,Office Supplies,Pens,4.0,1769.57,7078.28,5742.32,982.06,Credit Card,3.6,2022-10-23
ORD-6000-003979,CUST_00288,2024-12-09,North,Jaipur,Store,Small Business,42.0,Sports,Cycling,6.0,22004.47,132026.82,68487.45,50336.7,UPI,2.5,2024-12-16
ORD-6405-004384,CUST_01013,2022-07-12,East,,Online,Small Business,39.0,Home Appliances,Small Appliances,1.0,32452.96,32452.96,22815.9,9637.06,Debit Card,3.8,2022-07-16
ORD-9868-007847,CUST_00421,2025-01-06,Central,Nagpur,Store,,49.0,Electronics,Accessories,5.0,32455.37,162276.85,94749.27,43186.07,Debit Card,3.3,2025-01-11
ORD-5561-003540,CUST_00453,2023-09-22,North,Chandigarh,Store,Consumer,35.0,Home Appliances,Small Appliances,2.0,36544.88,73089.76,45925.25,27164.5,UPI,4.6,2023-09-23
ORD-7858-005837,CUST_00522,2024-10-06,,Indore,Phone,Consumer,33.0,Sports,Team Sports,1.0,22503.08,22503.08,14947.79,6430.13,UPI,3.7,2024-10-11
ORD-10744-008723,CUST_00709,2024-12-11,South,Bengaluru,Online,corporate ,37.0,Office Supplies,Binders,3.0,1143.85,3431.55,2530.65,557.75,UPI,4.1,2024-12-16
ORD-4849-002828,CUST_00095,2022-09-10,North,,Online,Corporate,49.0,Furniture,Desks,6.0,8002.45,48014.7,33764.45,14250.22,Credit Card,3.7,2022-09-13
ORD-8945-006924,CUST_00933,2023-10-28,East,Kolkata,Online,Consumer,52.0,Grocery,Beverages,1.0,1543.79,1543.79,1094.36,372.23,Debit Card,3.5,2023-11-04
ORD-7018-004997,CUST_00804,2025-06-22,North,Chandigarh,Store,Consumer,49.0,Grocery,Snacks,5.0,71.78,358.9,222.25,64.88,UPI,5.0,2025-06-26
ORD-3360-001339,CUST_00913,2022-02-14,North,Chandigarh,Store,Small Business,36.0,Clothing,Kids,6.0,7560.84,45365.04,38986.56,6378.48,UPI,3.9,2022-02-16
ORD-5284-003263,CUST_01088,2023-06-06,South,Hyderabad,Online,Small Business,36.0,Grocery,Snacks,1.0,232.05,232.05,152.86,44.38,Cash ,3.2,2023-06-09
ORD-8584-006563,CUST_00676,2022-09-27,North,Jaipur,Phone,Corporate,49.0,Electronics,Laptops,1.0,4748.43,4748.43,2241.8,1082.1,Net Banking,3.4,2022-09-30
ORD-10117-008096,CUST_00271,2022-02-25,Central,Bhopal,Phone,Consumer,45.0,Clothing,Kids,3.0,7040.8,21122.4,17452.2,2614.07,Debit Card,2.1,2022-02-28
